DateTime,Location,Pollutant,Concentration,AQI
2017-05-07 22:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.0,1
2017-05-07 22:00:00+02:00,Amsterdam-Stadhouderskade,NO,7.3,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.42,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.17,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,NO2,17.6,2
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.5,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,PM10,7.8,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.43,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.6,1
2017-05-07 23:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.0,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.3,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.2,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.03,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,NO2,17.0,2
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.4,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,PM10,3.2,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.45,1
2017-05-08 00:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.58,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.7,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.38,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.05,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,NO2,16.2,2
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,PM25,2.7,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,PM10,3.5,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.49,1
2017-05-08 01:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.57,1
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,PM10,19.1,2
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.12,1
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.42,1
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,NO2,14.6,2
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.0,1
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.54,1
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.44,1
2017-05-08 02:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.1,1
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.47,1
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.11,1
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.52,1
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,NO2,10.0,2
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.5,1
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,PM10,20.9,3
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.47,1
2017-05-08 03:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.6,1
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.02,1
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.21,1
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,NO2,13.0,2
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.1,1
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,PM10,18.4,2
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.34,1
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.35,1
2017-05-08 04:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.9,1
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.31,1
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.0,1
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.17,1
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,NO2,10.7,2
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.7,1
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,PM10,19.7,2
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.29,1
2017-05-08 05:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.0,1
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.21,1
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.83,1
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,NO2,12.6,2
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.4,1
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.5,2
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.3,1
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.41,1
2017-05-08 06:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.7,1
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.15,1
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.63,1
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,NO2,30.8,4
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.0,1
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,PM10,12.8,2
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.0,2
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.76,1
2017-05-08 07:00:00+02:00,Amsterdam-Stadhouderskade,NO,11.9,2
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.1,1
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.3,1
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.03,1
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,NO2,54.0,5
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.5,2
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.36,2
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.77,1
2017-05-08 08:00:00+02:00,Amsterdam-Stadhouderskade,NO,25.1,3
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.73,1
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.84,1
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,NO2,50.6,5
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.3,2
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,PM10,15.8,2
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.25,2
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.01,1
2017-05-08 09:00:00+02:00,Amsterdam-Stadhouderskade,NO,20.6,2
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.67,1
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.67,1
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,NO2,35.4,4
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.4,1
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.3,2
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.07,2
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.69,1
2017-05-08 10:00:00+02:00,Amsterdam-Stadhouderskade,NO,15.9,2
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.05,1
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.45,1
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,NO2,41.9,4
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,PM25,4.5,1
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.7,2
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.64,2
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.57,1
2017-05-08 11:00:00+02:00,Amsterdam-Stadhouderskade,NO,25.5,3
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.94,1
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.77,1
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,NO2,44.6,4
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.2,1
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,PM10,10.1,2
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.8,2
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.72,1
2017-05-08 12:00:00+02:00,Amsterdam-Stadhouderskade,NO,40.4,3
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,NO,40.3,3
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.08,1
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.62,2
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,NO2,40.0,4
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.2,1
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,PM10,16.7,2
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.8,2
2017-05-08 13:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.74,1
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.87,1
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.68,2
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,NO2,33.3,4
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.1,1
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,PM10,19.5,2
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.71,2
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.13,1
2017-05-08 14:00:00+02:00,Amsterdam-Stadhouderskade,NO,36.5,3
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.05,1
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.38,2
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,NO2,34.3,4
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,PM25,12.1,2
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,PM10,23.0,3
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.78,2
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.66,1
2017-05-08 15:00:00+02:00,Amsterdam-Stadhouderskade,NO,33.2,3
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.97,1
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.49,2
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,NO2,23.7,3
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,PM25,14.7,2
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,PM10,23.6,3
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.09,2
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.75,1
2017-05-08 16:00:00+02:00,Amsterdam-Stadhouderskade,NO,18.1,2
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.77,1
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.95,1
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,NO2,25.7,3
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,PM25,11.6,2
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,PM10,19.6,2
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.09,2
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.6,1
2017-05-08 17:00:00+02:00,Amsterdam-Stadhouderskade,NO,22.3,2
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.63,1
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.71,2
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,NO2,25.1,3
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,PM25,9.2,1
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,PM10,15.7,2
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.29,2
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.95,1
2017-05-08 18:00:00+02:00,Amsterdam-Stadhouderskade,NO,21.7,2
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.34,1
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.04,2
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,NO2,29.4,3
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,PM25,11.2,2
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.3,3
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.24,2
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.81,1
2017-05-08 19:00:00+02:00,Amsterdam-Stadhouderskade,NO,27.5,3
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.43,2
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.99,3
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,NO2,24.8,3
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.4,1
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,PM10,23.2,3
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.89,1
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.27,1
2017-05-08 20:00:00+02:00,Amsterdam-Stadhouderskade,NO,16.0,2
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,NO,16.1,2
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.22,2
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.67,3
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,NO2,28.6,3
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,PM25,5.4,1
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,PM10,16.7,2
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.05,2
2017-05-08 21:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.16,1
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.74,1
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.64,2
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,NO2,27.1,3
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.8,1
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.2,2
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.54,2
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.1,1
2017-05-08 22:00:00+02:00,Amsterdam-Stadhouderskade,NO,15.5,2
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.78,1
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.89,1
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,NO2,31.3,4
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.6,1
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,PM10,10.8,2
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.27,2
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.68,1
2017-05-08 23:00:00+02:00,Amsterdam-Stadhouderskade,NO,19.0,2
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,NO,15.3,2
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.37,2
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.72,3
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,NO2,27.1,3
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.2,1
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,PM10,18.9,2
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.24,2
2017-05-09 00:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.0,1
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.53,1
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.4,2
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,NO2,19.8,2
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.6,1
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,PM10,18.4,2
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.18,2
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.92,1
2017-05-09 01:00:00+02:00,Amsterdam-Stadhouderskade,NO,11.1,2
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.91,1
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.38,1
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,NO2,16.5,2
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,PM25,2.8,1
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.8,2
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.79,1
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.41,1
2017-05-09 02:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.9,1
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.17,1
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.36,1
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,NO2,13.4,2
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.5,1
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.0,2
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.55,1
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.28,1
2017-05-09 03:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.7,1
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.14,1
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.37,1
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,NO2,14.2,2
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.3,1
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,PM10,17.1,2
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.63,1
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.29,1
2017-05-09 04:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.9,1
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.12,1
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.27,1
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,NO2,14.2,2
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,PM25,4.3,1
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.5,3
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.39,1
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.25,1
2017-05-09 05:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.5,1
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.2,1
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.37,1
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,NO2,25.8,3
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,PM25,5.3,1
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,PM10,15.5,2
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.56,1
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.29,1
2017-05-09 06:00:00+02:00,Amsterdam-Stadhouderskade,NO,4.5,1
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.3,1
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.82,1
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.73,1
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,NO2,46.6,5
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,PM10,12.6,2
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.02,2
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.39,1
2017-05-09 07:00:00+02:00,Amsterdam-Stadhouderskade,NO,19.9,2
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.45,1
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.17,2
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,NO2,73.7,6
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.7,1
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,PM10,22.8,3
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.91,2
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.85,1
2017-05-09 08:00:00+02:00,Amsterdam-Stadhouderskade,NO,44.1,3
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.92,1
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.69,1
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,NO2,36.1,4
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.5,1
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.5,3
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.16,2
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.65,1
2017-05-09 09:00:00+02:00,Amsterdam-Stadhouderskade,NO,23.0,2
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,6.8,4
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,12.37,5
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,NO2,35.3,4
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.3,1
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,PM10,17.0,2
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.27,2
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,2.81,2
2017-05-09 10:00:00+02:00,Amsterdam-Stadhouderskade,NO,32.5,3
2017-05-09 11:00:00+02:00,Amsterdam-Stadhouderskade,NO2,30.7,4
2017-05-09 11:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.5,1
2017-05-09 11:00:00+02:00,Amsterdam-Stadhouderskade,PM10,16.5,2
2017-05-09 11:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.31,2
2017-05-09 11:00:00+02:00,Amsterdam-Stadhouderskade,NO,25.2,3
2017-05-09 12:00:00+02:00,Amsterdam-Stadhouderskade,NO2,31.9,4
2017-05-09 12:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.0,1
2017-05-09 12:00:00+02:00,Amsterdam-Stadhouderskade,PM10,15.7,2
2017-05-09 12:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.22,2
2017-05-09 12:00:00+02:00,Amsterdam-Stadhouderskade,NO,26.4,3
2017-05-09 13:00:00+02:00,Amsterdam-Stadhouderskade,NO2,30.4,4
2017-05-09 13:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.7,1
2017-05-09 13:00:00+02:00,Amsterdam-Stadhouderskade,PM10,16.4,2
2017-05-09 13:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.16,2
2017-05-09 13:00:00+02:00,Amsterdam-Stadhouderskade,NO,22.3,2
2017-05-09 14:00:00+02:00,Amsterdam-Stadhouderskade,NO2,37.7,4
2017-05-09 14:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.2,1
2017-05-09 14:00:00+02:00,Amsterdam-Stadhouderskade,PM10,22.6,3
2017-05-09 14:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.55,2
2017-05-09 14:00:00+02:00,Amsterdam-Stadhouderskade,NO,30.0,3
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.7,3
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.95,2
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.41,2
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,PM25,5.3,1
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.08,2
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.0,1
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,NO,15.8,2
2017-05-09 15:00:00+02:00,Amsterdam-Stadhouderskade,NO2,29.3,3
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.61,1
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,3.42,2
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,5.5,4
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,NO2,32.4,4
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.0,1
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.9,3
